indice_tiempo,cer_diario,uva_diario,uvi_diario
2019-12-28,18.62487533584264,46.97,42.5
2019-12-29,18.65018700874045,46.97,42.5
2019-12-30,18.67553308083682,46.97,42.5
2019-12-31,18.700913598881133,47.16,42.68
2020-01-01,18.726328609686288,47.23,42.74
2020-01-02,18.751778160128815,47.23,42.74
2020-01-03,18.777262297148948,47.35,42.86
2020-01-04,18.80278106775071,47.42,42.92
2020-01-05,18.828334519002013,47.42,42.92
2020-01-06,18.85392269803473,47.42,42.92
2020-01-07,18.879545652044783,47.61,43.09
2020-01-08,18.90520342829224,47.68,43.15
2020-01-09,18.930896074101398,47.74,43.21
2020-01-10,18.95662363686086,47.81,43.27
2020-01-11,18.982386164023648,47.87,43.33
2020-01-12,19.008183703107253,47.87,43.33
2020-01-13,19.03401630169376,47.87,43.33
2020-01-14,19.05988400742991,48.07,43.52
2020-01-15,19.085786868027203,48.13,43.58
2020-01-16,19.10816847971323,48.2,43.64
2020-01-17,19.130576337974528,48.25,43.7
2020-01-18,19.153010473590058,48.31,43.76
2020-01-19,19.175470917374874,48.31,43.76
2020-01-20,19.197957700180165,48.31,43.76
2020-01-21,19.2204708528933,48.48,43.9
2020-01-22,19.243010406437865,48.54,43.92
2020-01-23,19.265576391773717,48.59,43.93
2020-01-24,19.28816883989701,48.65,43.95
2020-01-25,19.310787781840258,48.71,43.97
2020-01-26,19.333433248672357,48.71,43.97
2020-01-27,19.35610527149864,48.71,43.97
2020-01-28,19.37880388146092,48.88,44.03
2020-01-29,19.401529109737524,48.94,44.04
2020-01-30,19.424280987543344,49.0,44.06
2020-01-31,19.44705954612988,49.05,44.08
2020-02-01,19.46986481678527,49.11,44.1
2020-02-02,19.492696830834362,49.11,44.1
2020-02-03,19.515555619638718,49.11,44.1
2020-02-04,19.538441214596688,49.28,44.16
2020-02-05,19.56135364714344,49.34,44.17
2020-02-06,19.58429294875101,49.4,44.19
2020-02-07,19.60725915092833,49.46,44.21
2020-02-08,19.63025228522129,49.51,44.23
2020-02-09,19.653272383212773,49.51,44.23
2020-02-10,19.6763194765227,49.51,44.23
2020-02-11,19.69939359680807,49.69,44.28
2020-02-12,19.722494775763,49.75,44.3
2020-02-13,19.745623045118784,49.81,44.32
2020-02-14,19.76877843664392,49.86,44.34
2020-02-15,19.791960982144168,49.92,44.36
2020-02-16,19.807486345426355,49.92,44.36
2020-02-17,19.82302388723422,49.92,44.36
2020-02-18,19.83857361712094,50.06,44.41
2020-02-19,19.854135544647175,50.1,44.43
2020-02-20,19.869709679381096,50.14,44.45
2020-02-21,19.885296030898377,50.18,44.53
2020-02-22,19.9008946087822,50.22,44.6
2020-02-23,19.916505422623263,50.22,44.6
2020-02-24,19.932128482019795,50.22,44.6
2020-02-25,19.947763796577547,50.22,44.6
2020-02-26,19.96341137590981,50.22,44.6
2020-02-27,19.979071229637412,50.41,44.98
2020-02-28,19.99474336738873,50.45,45.05
2020-02-29,20.01042779879969,50.49,45.13
2020-03-01,20.02612453351378,50.49,45.13
2020-03-02,20.041833581182054,50.49,45.13
2020-03-03,20.057554951463135,50.61,45.36
2020-03-04,20.073288654023223,50.65,45.43
2020-03-05,20.089034698536096,50.69,45.51
2020-03-06,20.104793094683128,50.73,45.59
2020-03-07,20.120563852153282,50.77,45.66
2020-03-08,20.136346980643125,50.77,45.66
2020-03-09,20.152142489856825,50.77,45.66
2020-03-10,20.167950389506167,50.89,45.89
2020-03-11,20.183770689310553,50.93,45.97
2020-03-12,20.199603398997006,50.97,46.05
2020-03-13,20.215448528300186,51.01,46.13
2020-03-14,20.23130608696238,51.05,46.2
2020-03-15,20.247176084733525,51.05,46.2
2020-03-16,20.26011399991171,51.05,46.2
2020-03-17,20.273060182398304,51.16,46.44
2020-03-18,20.286014637476107,51.2,46.52
2020-03-19,20.298977370431295,51.23,46.59
2020-03-20,20.311948386553418,51.26,46.67
2020-03-21,20.324927691135404,51.29,46.74
2020-03-22,20.33791528947357,51.29,46.74
2020-03-23,20.350911186867613,51.29,46.74
2020-03-24,20.363915388620615,51.29,46.74
2020-03-25,20.376927900039053,51.29,46.74
2020-03-26,20.389948726432788,51.46,47.07
2020-03-27,20.402977873115077,51.49,47.14
2020-03-28,20.41601534540257,51.52,47.21
2020-03-29,20.42906114861532,51.52,47.21
2020-03-30,20.442115288076774,51.52,47.21
2020-03-31,20.45517776911378,51.62,47.41
2020-04-01,20.468248597056597,51.66,47.41
2020-04-02,20.481327777238885,51.69,47.54
2020-04-03,20.49441531499771,51.69,47.61
2020-04-04,20.50751121567355,51.76,47.68
2020-04-05,20.520615484610296,51.76,47.68
2020-04-06,20.533728127155257,51.76,47.68
2020-04-07,20.546849148659156,51.85,47.88
2020-04-08,20.559978554476135,51.89,47.95
2020-04-09,20.573116349963758,51.92,48.02
2020-04-10,20.58626254048301,51.92,48.02
2020-04-11,20.599417131398305,51.92,48.02
2020-04-12,20.612580128077482,51.92,48.02
2020-04-13,20.625751535891812,51.92,48.02
2020-04-14,20.638931360216,52.09,48.36
2020-04-15,20.65211960642818,52.12,48.43
2020-04-16,20.674482248248047,52.15,48.5
2020-04-17,20.696869104906813,52.21,48.57
2020-04-18,20.719280202624923,52.27,48.64
2020-04-19,20.741715567651212,52.27,48.64
2020-04-20,20.764175226262942,52.27,48.64
2020-04-21,20.786659204765826,52.44,48.79
2020-04-22,20.80916752949406,52.49,48.81
2020-04-23,20.831700226810362,52.55,48.83
2020-04-24,20.85425732310599,52.61,48.85
2020-04-25,20.87683884480078,52.66,48.87
2020-04-26,20.89944481834318,52.66,48.87
2020-04-27,20.92207527021027,52.66,48.87
2020-04-28,20.94473022690781,52.84,48.93
2020-04-29,20.967409714970252,52.89,48.95
2020-04-30,20.99011376096078,52.95,48.97
2020-05-01,21.012842391471352,53.01,48.99
2020-05-02,21.03559563312271,53.01,48.99
2020-05-03,21.058373512564426,53.01,48.99
2020-05-04,21.081176056474927,53.01,48.99
2020-05-05,21.104003291561526,53.24,49.07
2020-05-06,21.126855244560463,53.29,49.08
2020-05-07,21.149731942236922,53.35,49.1
2020-05-08,21.17263341138507,53.41,49.12
2020-05-09,21.19555967882809,53.47,49.14
2020-05-10,21.218510771418206,53.47,49.14
2020-05-11,21.24148671603672,53.47,49.14
2020-05-12,21.264487539594047,53.64,49.2
2020-05-13,21.28751326902973,53.7,49.22
2020-05-14,21.310563931312494,53.76,49.24
2020-05-15,21.333639553440257,53.82,49.26
2020-05-16,21.343888088263395,53.87,49.28
2020-05-17,21.35414154641271,53.87,49.28
2020-05-18,21.36439993025333,53.87,49.28
2020-05-19,21.374663242151527,53.95,49.34
2020-05-20,21.384931484474706,53.98,49.36
2020-05-21,21.395204659591407,54.0,49.37
2020-05-22,21.405482769871313,54.03,49.37
2020-05-23,21.41576581768524,54.06,49.38
2020-05-24,21.426053805405147,54.06,49.38
2020-05-25,21.436346735404133,54.06,49.38
2020-05-26,21.44664461005643,54.06,49.38
2020-05-27,21.456947431737422,54.16,49.41
2020-05-28,21.467255202823623,54.19,49.42
2020-05-29,21.477567925692696,54.21,49.43
2020-05-30,21.487885602723445,54.24,49.44
2020-05-31,21.498208236295813,54.24,49.44
2020-06-01,21.508535828790887,54.24,49.44
2020-06-02,21.518868382590902,54.32,49.46
2020-06-03,21.529205900079237,54.34,49.47
2020-06-04,21.539548383640412,54.37,49.48
2020-06-05,21.54989583566009,54.39,49.49
2020-06-06,21.560248258525093,54.42,49.49
2020-06-07,21.570605654623375,54.42,49.49
2020-06-08,21.580968026344046,54.42,49.49
2020-06-09,21.59133537607736,54.5,49.52
2020-06-10,21.60170770621472,54.53,49.53
2020-06-11,21.612085019148683,54.55,49.53
2020-06-12,21.622467317272946,54.58,49.54
2020-06-13,21.63285460298236,54.6,49.55
2020-06-14,21.643246878672926,54.6,49.55
2020-06-15,21.6536441467418,54.6,49.55
2020-06-16,21.664393237731296,54.6,49.55
2020-06-17,21.67514766467978,54.71,49.58
2020-06-18,21.685907430236075,54.74,49.59
2020-06-19,21.696672537050322,54.76,49.6
2020-06-20,21.707442987773977,54.79,49.61
2020-06-21,21.71821878505981,54.79,49.61
2020-06-22,21.728999931561912,54.79,49.61
2020-06-23,21.739786429935684,54.87,49.62
2020-06-24,21.750578282837854,54.9,49.62
2020-06-25,21.76137549292646,54.93,49.62
2020-06-26,21.772178062860874,54.95,49.63
2020-06-27,21.782985995301768,54.98,49.63
2020-06-28,21.79379929291115,54.98,49.63
2020-06-29,21.804617958352345,54.98,49.63
2020-06-30,21.815441994289998,55.06,49.64
2020-07-01,21.82627140339008,55.09,49.64
2020-07-02,21.837106188319883,55.12,49.65
2020-07-03,21.847946351748025,55.15,49.65
2020-07-04,21.858791896344446,55.17,49.65
2020-07-05,21.869642824780414,55.17,49.65
2020-07-06,21.880499139728524,55.17,49.65
2020-07-07,21.891360843862692,55.26,49.66
2020-07-08,21.902227939858168,55.28,49.66
2020-07-09,21.913100430391527,55.31,49.67
2020-07-10,21.923978318140673,55.31,49.67
2020-07-11,21.93486160578484,55.31,49.67
2020-07-12,21.945750296004586,55.31,49.67
2020-07-13,21.956644391481813,55.31,49.67
2020-07-14,21.96754389489974,55.45,49.68
2020-07-15,21.97844880894293,55.48,49.69
2020-07-16,21.993882736237108,55.5,49.69
2020-07-17,22.009327501698884,55.54,49.69
2020-07-18,22.024783112939147,55.58,49.7
2020-07-19,22.040249577574127,55.58,49.7
2020-07-20,22.055726903225402,55.58,49.7
2020-07-21,22.071215097519904,55.7,49.74
2020-07-22,22.086714168089923,55.74,49.77
2020-07-23,22.102224122573105,55.78,49.8
2020-07-24,22.11774496861246,55.82,49.83
2020-07-25,22.133276713856368,55.85,49.86
2020-07-26,22.148819365958577,55.85,49.86
2020-07-27,22.164372932578214,55.85,49.86
2020-07-28,22.179937421379776,55.97,49.96
2020-07-29,22.19551284003315,56.01,49.99
2020-07-30,22.211099196213606,56.05,50.02
2020-07-31,22.226696497601804,56.09,50.06
2020-08-01,22.2423047518838,56.13,50.09
2020-08-02,22.257923966751044,56.13,50.09
2020-08-03,22.273554149900388,56.13,50.09
2020-08-04,22.28919530903409,56.25,50.18
2020-08-05,22.30484745185981,56.29,50.22
2020-08-06,22.320510586090634,56.33,50.25
2020-08-07,22.336184719445058,56.37,50.28
2020-08-08,22.351869859646992,56.41,50.31
2020-08-09,22.367566014425776,56.41,50.31
2020-08-10,22.383273191516178,56.41,50.31
2020-08-11,22.3989913986584,56.53,50.41
2020-08-12,22.41472064359807,56.56,50.44
2020-08-13,22.430460934086263,56.6,50.47
2020-08-14,22.446212277879496,56.64,50.5
2020-08-15,22.461974682739733,56.68,50.54
2020-08-16,22.47561668717434,56.68,50.54
2020-08-17,22.489266976912784,56.68,50.54
2020-08-18,22.50292555698704,56.68,50.54
2020-08-19,22.516592432432144,56.83,50.67
2020-08-20,22.530267608286184,56.86,50.7
2020-08-21,22.543951089590315,56.9,50.74
2020-08-22,22.557642881388748,56.93,50.77
2020-08-23,22.571342988728762,56.93,50.77
2020-08-24,22.585051416660697,56.93,50.77
2020-08-25,22.598768170237964,57.03,50.89
2020-08-26,22.612493254517037,57.07,50.92
2020-08-27,22.626226674557472,57.1,50.96
2020-08-28,22.639968435421885,57.14,51.0
2020-08-29,22.653718542175977,57.17,51.03
2020-08-30,22.66747699988852,57.17,51.03
2020-08-31,22.68124381363137,57.17,51.03
2020-09-01,22.695018988479454,57.28,51.15
2020-09-02,22.708802529510788,57.31,51.18
2020-09-03,22.72259444180647,57.35,51.22
2020-09-04,22.736394730450687,57.38,51.26
2020-09-05,22.75020340053071,57.42,51.3
2020-09-06,22.764020457136905,57.42,51.3
2020-09-07,22.777845905362717,57.42,51.3
2020-09-08,22.7916797503047,57.52,51.41
2020-09-09,22.805521997062492,57.56,51.45
2020-09-10,22.81937265073884,57.59,51.49
2020-09-11,22.833231716439574,57.63,51.52
2020-09-12,22.84709919927364,57.66,51.56
2020-09-13,22.860975104353077,57.66,51.56
2020-09-14,22.874859436793034,57.66,51.56
2020-09-15,22.888752201711764,57.77,51.67
2020-09-16,22.90908791527347,57.8,51.71
2020-09-17,22.929441696279067,57.85,51.75
2020-09-18,22.94981356078073,57.9,51.79
2020-09-19,22.9702035248449,57.96,51.83
2020-09-20,22.990611604552296,57.96,51.83
2020-09-21,23.01103781599792,57.96,51.83
2020-09-22,23.031482175291075,58.11,51.96
2020-09-23,23.051944698555374,58.16,52.01
2020-09-24,23.072425401928758,58.21,52.06
2020-09-25,23.092924301563503,58.27,52.1
2020-09-26,23.11344141362624,58.32,52.15
2020-09-27,23.133976754297965,58.32,52.15
2020-09-28,23.15453033977404,58.32,52.15
2020-09-29,23.175102186264226,58.47,52.3
2020-09-30,23.19569230999268,58.52,52.34
2020-10-01,23.216300727197975,58.58,52.39
2020-10-02,23.236927454133113,58.63,52.44
2020-10-03,23.257572507065536,58.68,52.49
2020-10-04,23.278235902277135,58.68,52.49
2020-10-05,23.29891765606427,58.68,52.49
2020-10-06,23.31961778473778,58.84,52.63
2020-10-07,23.340336304622994,58.89,52.68
2020-10-08,23.36107323205975,58.94,52.73
2020-10-09,23.381828583402392,58.99,52.78
2020-10-10,23.402602375019807,59.05,52.83
2020-10-11,23.42339462329542,59.05,52.83
2020-10-12,23.444205344627207,59.05,52.83
2020-10-13,23.46503455542772,59.05,52.83
2020-10-14,23.485882272124094,59.26,53.02
2020-10-15,23.50674851115805,59.31,53.07
2020-10-16,23.527697930656466,59.36,53.12
2020-10-17,23.548666020460434,59.42,53.17
2020-10-18,23.5696527972091,59.42,53.17
2020-10-19,23.590658277556425,59.42,53.17
2020-10-20,23.611682478171225,59.57,53.32
2020-10-21,23.632725415737166,59.63,53.38
2020-10-22,23.65378710695278,59.68,53.44
2020-10-23,23.674867568531486,59.73,53.5
2020-10-24,23.695966817201594,59.79,53.57
2020-10-25,23.717084869706323,59.79,53.57
2020-10-26,23.738221742803812,59.79,53.57
2020-10-27,23.759377453267142,59.95,53.76
2020-10-28,23.780552017884336,60.0,53.82
2020-10-29,23.80174545345838,60.05,53.88
2020-10-30,23.82295777680724,60.11,53.95
2020-10-31,23.84418900476386,60.16,54.01
2020-11-01,23.865439154176194,60.16,54.01
2020-11-02,23.886708241907208,60.16,54.01
2020-11-03,23.907996284834898,60.32,54.2
2020-11-04,23.9293032998523,60.38,54.26
2020-11-05,23.950629303867508,60.43,54.33
2020-11-06,23.971974313803678,60.48,54.39
2020-11-07,23.993338346599057,60.48,54.39
2020-11-08,24.014721419206982,60.48,54.39
2020-11-09,24.0361235485959,60.48,54.39
2020-11-10,24.05754475174938,60.7,54.65
2020-11-11,24.078985045666126,60.75,54.71
2020-11-12,24.100444447359997,60.81,54.77
2020-11-13,24.12192297386001,60.86,54.84
2020-11-14,24.143420642210355,60.92,54.9
2020-11-15,24.16493746947042,60.92,54.9
2020-11-16,24.194997827883313,60.92,54.9
2020-11-17,24.22509558035729,61.1,55.1
2020-11-18,24.255230773409295,61.18,55.16
2020-11-19,24.285403453614126,61.25,55.22
2020-11-20,24.315613667604524,61.33,55.29
2020-11-21,24.34586146207124,61.4,55.38
2020-11-22,24.376146883763106,61.4,55.38
2020-11-23,24.406469979487106,61.4,55.38
2020-11-24,24.436830796108453,61.4,55.38
2020-11-25,24.467229380550652,61.71,55.73
2020-11-26,24.49766577979559,61.79,55.82
2020-11-27,24.528140040883592,61.86,55.91
2020-11-28,24.5586522109135,61.94,56.0
2020-11-29,24.589202337042742,61.94,56.0
2020-11-30,24.619790466487416,61.94,56.0
2020-12-01,24.65041664652235,62.17,56.27
2020-12-02,24.68108092448118,62.25,56.36
2020-12-03,24.711783347756423,62.33,56.45
2020-12-04,24.742523963799556,62.41,56.54
2020-12-05,24.773302820121078,62.48,56.63
2020-12-06,24.804119964290592,62.48,56.63
2020-12-07,24.834975443936873,62.48,56.63
2020-12-08,24.86586930674795,62.48,56.63
2020-12-09,24.89680160047117,62.48,56.63
2020-12-10,24.92777237291328,62.87,57.08
2020-12-11,24.958781671940496,62.95,57.17
2020-12-12,24.98982954547857,63.03,57.26
2020-12-13,25.020916041512887,63.03,57.26
2020-12-14,25.052041208088507,63.03,57.26
2020-12-15,25.08320509331027,63.26,57.54
2020-12-16,25.10870474042165,63.34,57.63
2020-12-17,25.134230310536108,63.41,57.72
2020-12-18,25.15978183000703,63.47,57.81
2020-12-19,25.1853593252146,63.54,57.91
2020-12-20,25.210962822565804,63.54,57.91
2020-12-21,25.236592348494494,63.54,57.91
2020-12-22,25.262247929461378,63.73,58.54
2020-12-23,25.287929591954075,63.8,58.81
2020-12-24,25.31363736248713,63.86,59.09
2020-12-25,25.339371267602033,63.93,59.09
2020-12-26,25.365131333867268,63.93,59.09
2020-12-27,25.390917587878324,63.93,59.09
2020-12-28,25.416730056257723,63.93,59.09
2020-12-29,25.44256876565506,64.19,60.48
2020-12-30,25.468433742747017,64.25,60.76
2020-12-31,25.494325014237393,64.32,61.04
2021-01-01,25.52024260685714,64.38,61.04
2021-01-02,25.54618654736438,64.38,61.04
2021-01-03,25.572156862544436,64.38,61.04
2021-01-04,25.59815357920987,64.38,61.04
2021-01-05,25.624176724200495,64.64,62.48
2021-01-06,25.65022632438341,64.71,62.77
2021-01-07,25.67630240665303,64.78,63.06
2021-01-08,25.702404997931104,64.84,63.35
2021-01-09,25.728534125166757,64.91,63.65
2021-01-10,25.754689815336505,64.91,63.65
2021-01-11,25.780872095444295,64.91,63.65
2021-01-12,25.80708099252152,65.11,64.54
2021-01-13,25.833316533627055,65.17,64.84
2021-01-14,25.859578745847287,65.24,65.15
2021-01-15,25.885867656296135,65.3,65.45
2021-01-16,25.918638775905805,65.37,65.75
2021-01-17,25.951451383260633,65.37,65.75
2021-01-18,25.98430553088348,65.37,65.75
2021-01-19,26.017201271363696,65.62,66.68
2021-01-20,26.05013865735722,65.7,66.99
2021-01-21,26.083117741586644,65.79,67.08
2021-01-22,26.116138576841312,65.87,67.18
2021-01-23,26.14920121597739,65.95,67.27
2021-01-24,26.182305711917966,65.95,67.27
2021-01-25,26.215452117653125,65.95,67.27
2021-01-26,26.24864048624004,66.2,67.55
2021-01-27,26.281870870803044,66.29,67.64
2021-01-28,26.31514332453374,66.37,67.74
2021-01-29,26.348457900691056,66.45,67.83
2021-01-30,26.381814652601356,66.54,67.93
2021-01-31,26.415213633658507,66.54,67.93
2021-02-01,26.448654897323976,66.54,67.93
2021-02-02,26.482138497126908,66.79,68.21
2021-02-03,26.515664486664217,66.88,68.3
2021-02-04,26.549232919600673,66.96,68.4
2021-02-05,26.58284384966898,67.05,68.49
2021-02-06,26.61649733066987,67.13,68.59
2021-02-07,26.65019341647218,67.13,68.59
2021-02-08,26.683932161012955,67.13,68.59
2021-02-09,26.717713618297513,67.39,68.88
2021-02-10,26.751537842399546,67.47,68.97
2021-02-11,26.785404887461205,67.56,69.07
2021-02-12,26.81931480769318,67.64,69.16
2021-02-13,26.85326765737479,67.73,69.26
2021-02-14,26.887263490854078,67.73,69.26
2021-02-15,26.921302362547884,67.73,69.26
2021-02-16,26.95903852413704,67.73,69.26
2021-02-17,26.996827581305773,67.73,69.26
2021-02-18,27.034669608198943,68.18,69.74
2021-02-19,27.072564679065337,68.27,69.84
2021-02-20,27.11051286825782,68.37,69.94
2021-02-21,27.148514250233482,68.37,69.94
2021-02-22,27.186568899553773,68.37,69.94
2021-02-23,27.224676890884663,68.65,70.26
2021-02-24,27.262838298996783,68.75,70.37
2021-02-25,27.30105319876557,68.85,70.48
2021-02-26,27.33932166517141,68.94,70.58
2021-02-27,27.377643773299805,69.04,70.69
2021-02-28,27.416019598341496,69.04,70.69
2021-03-01,27.454449215592618,69.04,70.69
2021-03-02,27.492932700454855,69.33,71.02
2021-03-03,27.531470128435583,69.43,71.13
2021-03-04,27.570061575148017,69.53,71.24
2021-03-05,27.60870711631136,69.62,71.35
2021-03-06,27.64740682775096,69.72,71.46
2021-03-07,27.686160785398435,69.72,71.46
2021-03-08,27.724969065291855,69.72,71.46
2021-03-09,27.76383174357586,70.01,71.79
2021-03-10,27.802748896501836,70.11,71.9
2021-03-11,27.84172060042804,70.21,72.01
2021-03-12,27.880746931819772,70.31,72.12
2021-03-13,27.91982796724951,70.41,72.23
2021-03-14,27.95896378339707,70.41,72.23
2021-03-15,27.998154457049743,70.41,72.23
2021-03-16,28.030115096619525,70.7,72.57
2021-03-17,28.06211222011125,70.79,72.68
2021-03-18,28.094145869172284,70.87,72.79
2021-03-19,28.12621608549754,70.95,72.9
2021-03-20,28.158322910829522,71.03,73.01
2021-03-21,28.19046638695839,71.03,73.01
2021-03-22,28.222646555722005,71.03,73.01
2021-03-23,28.254863459005986,71.27,73.39
2021-03-24,28.28711713874377,71.35,73.52
2021-03-25,28.319407636916658,71.35,73.52
2021-03-26,28.351734995553873,71.52,73.77
2021-03-27,28.38409925673262,71.6,73.9
2021-03-28,28.41650046257813,71.6,73.9
2021-03-29,28.44893865526373,71.6,73.9
2021-03-30,28.481413877010883,71.84,74.29
2021-03-31,28.51392617008925,71.92,74.41
2021-04-01,28.54647557681674,72.01,74.54
2021-04-02,28.57906213955957,72.01,74.54
2021-04-03,28.611685900732333,72.01,74.54
2021-04-04,28.64434690279802,72.01,74.54
2021-04-05,28.677045188268103,72.01,74.54
2021-04-06,28.709780799702585,72.42,75.19
2021-04-07,28.742553779710047,72.5,75.32
2021-04-08,28.77536417094771,72.58,75.45
2021-04-09,28.808212016121495,72.67,75.58
2021-04-10,28.841097357986065,72.75,75.71
2021-04-11,28.874020239344894,72.75,75.71
2021-04-12,28.906980703050312,72.75,75.71
2021-04-13,28.939978792003572,73.0,76.1
2021-04-14,28.973014549154897,73.08,76.24
2021-04-15,29.006088017503536,73.17,76.37
2021-04-16,29.05145377072888,73.25,76.5
2021-04-17,29.09689047635444,73.36,76.63
2021-04-18,29.142398245350332,73.36,76.63
2021-04-19,29.18797718886024,73.36,76.63
2021-04-20,29.233627418201674,73.71,77.03
2021-04-21,29.279349044866237,73.82,77.09
2021-04-22,29.325142180519915,73.94,77.16
2021-04-23,29.37100693700334,74.06,77.22
2021-04-24,29.41694342633206,74.17,77.28
2021-04-25,29.462951760696818,74.17,77.28
2021-04-26,29.509032052463823,74.17,77.28
2021-04-27,29.555184414175027,74.52,77.47
2021-04-28,29.601408958548397,74.64,77.54
2021-04-29,29.647705798478196,74.75,77.6
2021-04-30,29.69407504703525,74.87,77.67
2021-05-01,29.740516817467228,74.99,77.73
2021-05-02,29.787031223198923,74.99,77.73
2021-05-03,29.833618377832522,74.99,77.73
2021-05-04,29.88027839514789,75.34,77.92
2021-05-05,29.927011389102844,75.46,77.99
2021-05-06,29.97381747383343,75.58,78.05
2021-05-07,30.020696763654204,75.69,78.11
2021-05-08,30.06764937305851,75.81,78.18
2021-05-09,30.114675416718768,75.81,78.18
2021-05-10,30.161775009486735,75.81,78.18
2021-05-11,30.208948266393804,76.17,78.37
2021-05-12,30.256195302651275,76.29,78.44
2021-05-13,30.303516233650644,76.41,78.5
2021-05-14,30.350911174963876,76.53,78.57
2021-05-15,30.39838024234369,76.65,78.63
2021-05-16,30.43780776760866,76.65,78.63
2021-05-17,30.477286431445357,76.65,78.63
2021-05-18,30.516816300181905,76.97,78.83
2021-05-19,30.556397440232445,77.06,78.89
2021-05-20,30.59602991809727,77.16,78.95
2021-05-21,30.635713800362915,77.26,79.11
2021-05-22,30.675449153702285,77.37,79.26
2021-05-23,30.715236044874764,77.37,79.26
2021-05-24,30.755074540726323,77.37,79.26
2021-05-25,30.79496470818963,77.37,79.26
2021-05-26,30.834906614284176,77.37,79.26
2021-05-27,30.874900326116364,77.87,80.03
2021-05-28,30.91494591087965,77.97,80.19
2021-05-29,30.955043435854627,78.07,80.35
2021-05-30,30.995192968409167,78.07,80.35
2021-05-31,31.035394575998517,78.07,80.35
2021-06-01,31.075648326165407,78.37,80.82
2021-06-02,31.115954286540177,78.48,80.97
2021-06-03,31.15631252484089,78.58,81.13
2021-06-04,31.19672310887343,78.68,81.29
2021-06-05,31.23718610653164,78.78,81.44
2021-06-06,31.277701585797416,78.78,81.44
2021-06-07,31.318269614740824,78.78,81.44
2021-06-08,31.35889026152023,79.09,81.92
2021-06-09,31.399563594382393,79.19,82.08
2021-06-10,31.440289681662595,79.29,82.24
2021-06-11,31.48106859178475,79.4,82.4
2021-06-12,31.52190039326152,79.5,82.56
2021-06-13,31.56278515469443,79.5,82.56
2021-06-14,31.60372294477398,79.5,82.56
2021-06-15,31.64471383227977,79.81,83.04
2021-06-16,31.678979535481645,79.91,83.2
2021-06-17,31.713282342460857,80.0,83.36
2021-06-18,31.747622293394322,80.09,83.53
2021-06-19,31.781999428502463,80.17,83.69
2021-06-20,31.81641378804925,80.17,83.69
2021-06-21,31.850865412342255,80.17,83.69
2021-06-22,31.885354341732697,80.17,83.69
2021-06-23,31.919880616615483,80.52,84.03
2021-06-24,31.954444277429268,80.61,84.09
2021-06-25,31.98904536465649,80.7,84.15
2021-06-26,32.02368391882343,80.78,84.22
2021-06-27,32.058359980500235,80.78,84.22
2021-06-28,32.093073590301,80.78,84.22
2021-06-29,32.12782478888379,81.05,84.4
2021-06-30,32.1626136169507,81.13,84.46
2021-07-01,32.19744011524789,81.22,84.52
2021-07-02,32.23230432456565,81.31,84.58
2021-07-03,32.26720628573844,81.4,84.64
2021-07-04,32.30214603964492,81.4,84.64
2021-07-05,32.33712362720803,81.4,84.64
2021-07-06,32.37213908939502,81.66,84.83
2021-07-07,32.4071924672175,81.75,84.89
2021-07-08,32.44228380173148,81.84,84.95
2021-07-09,32.477413134037434,81.93,85.01
2021-07-10,32.51258050528035,81.93,85.01
2021-07-11,32.54778595664975,81.93,85.01
2021-07-12,32.58302952937977,81.93,85.01
2021-07-13,32.618311264749195,82.28,85.26
2021-07-14,32.6536312040815,82.37,85.32
2021-07-15,32.68898938874491,82.46,85.38
2021-07-16,32.72222109461104,82.55,85.45
2021-07-17,32.75548658390992,82.63,85.51
2021-07-18,32.78878589098588,82.63,85.51
2021-07-19,32.82211905021814,82.63,85.51
2021-07-20,32.8554860960209,82.89,85.69
2021-07-21,32.88888706284331,82.97,85.76
2021-07-22,32.922321985169575,83.06,85.83
2021-07-23,32.95579089751894,83.14,85.9
2021-07-24,32.98929383444574,83.22,85.97
2021-07-25,33.02283083053945,83.22,85.97
2021-07-26,33.0564019204247,83.22,85.97
2021-07-27,33.090007138761315,83.48,86.17
2021-07-28,33.12364652024437,83.56,86.24
2021-07-29,33.1573200996042,83.65,86.31
2021-07-30,33.19102791160644,83.73,86.38
2021-07-31,33.22476999105209,83.82,86.45
2021-08-01,33.25854637277751,83.82,86.45
2021-08-02,33.29235709165448,83.82,86.45
2021-08-03,33.32620218259024,84.07,86.66
2021-08-04,33.36008168052749,84.16,86.72
2021-08-05,33.39399562044449,84.25,86.79
2021-08-06,33.42794403735503,84.33,86.86
2021-08-07,33.46192696630852,84.42,86.93
2021-08-08,33.49594444238996,84.42,86.93
2021-08-09,33.52999650072007,84.42,86.93
2021-08-10,33.56408317645523,84.67,87.14
2021-08-11,33.59820450478758,84.76,87.21
2021-08-12,33.63236052094505,84.85,87.28
2021-08-13,33.66655126019135,84.93,87.35
2021-08-14,33.70077675782606,85.02,87.42
2021-08-15,33.73503704918465,85.02,87.42
2021-08-16,33.76721907641855,85.02,87.42
2021-08-17,33.799431804163476,85.02,87.42
2021-08-18,33.83167526170662,85.35,87.7
2021-08-19,33.86394947836313,85.44,87.77
2021-08-20,33.8962544834761,85.52,87.84
2021-08-21,33.92859030641662,85.6,87.95
2021-08-22,33.960956976583816,85.6,87.95
2021-08-23,33.99335452340483,85.6,87.95
2021-08-24,34.02578297633491,85.84,88.29
2021-08-25,34.05824236485737,85.93,88.41
